product_id	product_name	product_slug	post_status	post_date	post_modified	sku	description_chars	short_description_chars	thumbnail_id	gallery_image_ids
22209	SALTO ARO CANINO	salto-aro-canino	publish	2022-02-23 22:45:46	2026-03-26 22:24:30	CAN-PL-03-00	0	2591	22611	
22313	MODULO HEXAGON	hexagon	publish	2022-03-03 17:16:32	2026-03-26 22:23:47	TEM-IX-02-00	167	238	25018	
22315	MODULO ATALAYA	atalaya	publish	2022-03-03 17:20:24	2026-03-26 22:23:46	TEM-IX-03-00	101	227	25092	
22323	CONJUNTO DE MEDIA LUNA	conjunto-media-luna	publish	2022-03-03 17:43:58	2026-04-20 19:20:06	CON-CR-01-00	166	1430	32158	
22329	SUBE Y BAJA PARA SILLA DE RUEDAS	sube-y-baja-silla-de-ruedas	publish	2022-03-03 18:18:57	2026-03-26 22:23:53	SUB-IN-02-00	0	223	25048	
22330	MODULO CASTILLO INCLUSIVO	modulo-tematico-castillo-inclusivo	publish	2022-03-03 18:37:14	2026-03-26 22:23:53	EOS-IN-03-00	120	227	22331	
22332	MODULO BARCO WOOD	barco-wood	publish	2022-03-03 18:44:19	2026-03-26 22:23:54	MMB-120	128	223	25093	
22334	MODULO WOOD	modulo-wood	publish	2022-03-03 19:26:28	2026-03-26 22:23:54	MMW-122	119	225	25095	
22335	MODULO RETOS BAJOS	retos-bajos	publish	2022-03-03 19:13:03	2026-03-26 22:23:54	MMR-122	0	223	25094	
22344	BOTE OKA PLASTIMADERA	bote-oka-plastimadera-2	publish	2022-03-04 14:29:33	2026-03-26 22:23:58	BOT-PM-02-00	0	1547	22599	
22346	BOTE OKA PERFORADA	bote-oka-perforada-2	publish	2022-03-04 14:38:03	2026-04-28 15:28:06	BOT-LP-02-02	0	1287	32163	
22348	BOTE TRIANGULAR	bote-triangular	publish	2022-03-04 14:47:12	2026-04-22 16:30:41	BOT-00-04-00	0	1287	22602	
22359	BANCA CIRCULAR JUNKO	banca-circular-plastimadera-junko	publish	2022-03-04 15:23:10	2026-04-20 19:25:24	BAN-MA-01-00	0	1614	22377	
22365	BANCA CIRCULAR CON ASIENTO	banca-circular-con-asiento	publish	2022-03-04 15:38:52	2026-03-26 22:24:06	BAN-00-10-00	0	1328	22376	
22370	2 COLUMPIOS ARIA	2-columpios-aria	publish	2022-03-04 15:48:25	2026-04-30 16:35:24	COL-00-01-00	0	2857	22371	
22386	BANCA VINSONS B	banca-vinsons-b	publish	2022-03-04 16:33:36	2026-03-26 22:24:06	BAN-CR-05-00	0	1380	22387	
22393	4 MESAS PICNIC CON PERGOLA	4-mesas-picnic-con-pergola	publish	2022-03-04 16:58:59	2026-03-26 22:24:08	MES-LP-04-00	0	2640	22394	
22396	MESA MAPA	mesa-mapa	publish	2022-03-04 17:18:35	2026-03-26 22:24:11	SEÑ-00-14-00	0	1344	22397	
22401	TOTEM CON LUZ	totem-con-luz	publish	2022-03-04 17:29:34	2026-03-26 22:24:11	SEÑ-PT-02-00	0	1344	29242	
22403	SEÑALETICA TOTEM	senaletica-totem	publish	2022-03-04 17:39:50	2026-04-28 22:41:01	SEÑ-00-15-00	0	1344	22404	
22405	SEÑALETICA PLASTIPANEL 50 X 25 CM	senaletica-plastipanel-50-x-25-cm	publish	2022-03-04 17:45:51	2026-03-26 22:24:12	SEÑ-PL-01-00	0	1316	22406	
22413	TERRAZA	terraza	publish	2022-03-04 19:01:42	2026-03-26 22:24:12	TER-PP-01-00	0	1561	22414	
22415	MESA PICNIC 3/3	mesa-picnic-3-3-plastimadera-premium	publish	2022-03-04 19:35:54	2026-03-26 22:24:12	MES-PP-02-00	0	1351	22416	
22417	MESA CUBI	cubi-mesa-plastimadera-premium	publish	2022-03-04 19:44:45	2026-04-20 19:27:04	MES-PP-01-00	0	1351	32167	
22419	JARDINERA BAJA	jardinera-baja	publish	2022-03-04 21:12:32	2026-03-26 22:24:12	CMT-520P	0	1302	24673	
22421	MACETA TRAPECIO	maceta-trapecio-2	publish	2022-03-04 21:27:31	2026-03-26 22:24:13	CMT-320P	0	2536	24673	
22422	MACETA ALTA	maceta-alta	publish	2022-03-04 21:34:22	2026-03-26 22:24:13	CMT-420P	0	1250	22423	
22424	MACETA REDONDA	maceta-redonda	publish	2022-03-04 21:43:04	2026-03-26 22:24:13	CMT-220P	0	1250	22425	
22429	BOLARDO METALICO 6" 80CM ALTURA	bolardo-metalico-6-80cm-altura-2	publish	2022-03-04 22:00:54	2026-03-26 22:24:15	BOL-00-05-00	0	1305	22442	
22431	BOLARDO CON LUZ	bolardo-con-luz	publish	2022-03-04 22:08:36	2026-03-26 22:24:15	BOL-PT-01-00	0	1250	22433	
22667	COLUMPIO PP EN A CON 4 ASIENTOS DE BANDA	columpio-de-pp-con-4-canastillas	publish	2022-03-22 21:54:36	2026-03-26 22:23:47	COL-AB-04-00	0	223	22668	
22712	Piso Plástico Modular Verde Trébol	piso-plastico-modular-verde-trebol	publish	2022-03-28 16:48:14	2022-03-28 16:48:14	PPM-VET	248	395	22722	22724,22723
22725	Piso Plástico Modular Terracota	piso-plastico-modular-terracota	publish	2022-03-28 16:48:43	2022-03-28 16:49:45	PPM-TER	248	395	22726	22724,22723
22727	Piso Plástico Modular Verde Limón	piso-plastico-modular-verde-limon	publish	2022-03-28 16:50:01	2022-03-28 16:51:19	PPM-VEL	248	395	22728	22724,22723
22729	Piso Plástico Modular Gris	piso-plastico-modular-gris	publish	2022-03-28 16:51:30	2022-03-28 16:53:42	PPM-GRI	248	395	22730	22724,22723
22731	Piso Plástico Modular Beige	piso-plastico-modular-beige	publish	2022-03-28 16:52:31	2022-03-28 16:53:18	PPM-BEI	248	395	22732	22724,22723
22733	Piso Plástico Modular Negro	piso-plastico-modular-negro	publish	2022-03-28 16:53:52	2022-03-28 16:54:39	PPM-NEG	248	395	22734	22724,22723
22735	Piso Plástico Modular Azul Cobalto	piso-plastico-modular-azul-cobalto	publish	2022-03-28 16:55:01	2022-03-28 16:55:51	PPM-AZC	248	395	22736	22724,22723
22737	Piso Plástico Modular Rojo	piso-plastico-modular-rojo	publish	2022-03-28 16:56:32	2022-12-26 17:26:24	PPM-ROJ	248	395	22738	22724,22723
22739	Piso Plástico Modular Amarillo	piso-plastico-modular-amarillo	publish	2022-03-28 16:57:45	2022-12-26 17:21:48	PPM-AMA	248	395	22740	22724,22723
22897	Castle 1 - Rainbow	fiesta-castle1-rainbow	draft	2022-04-21 17:09:09	2026-03-31 18:01:59	RAI-CP1-2D	277	196	25096	23736
23738	Fiesta Castle 2 - Rainbow	fiesta-castle-2-rainbow	draft	2022-08-23 18:05:22	2026-03-31 18:01:48	RAI-CP2-2B	305	239	31963	28460,28461
24629	BOTE PARANA DOBLE	bote-parana-doble	publish	2022-12-29 17:19:33	2026-03-26 22:23:56	BOT-LP-01-01	0	1331	29536	
24631	BOTE CENTRO HISTORICO DOBLE	bote-centro-historico-doble-bal-172d-2-0	publish	2022-12-29 18:11:55	2026-03-26 22:23:58	BOT-00-01-01	0	1295	24632	
24818	Módulo Córdoba	modulo-cordoba	publish	2023-02-08 20:51:00	2026-07-14 16:10:55	MEL-CR-01-00	1154	738	32563	32562,32561
24820	MODULO VIZCAYA	modulo-vizcaya	publish	2023-02-08 21:00:44	2026-07-14 16:12:04	MEL-CR-02-00	1135	736	32534	32533,32532
24822	MODULO VALLADOLID	modulo-valladolid	publish	2023-02-08 21:07:31	2026-07-14 16:13:01	MEL-CR-03-00	1121	736	32529	32528,32527
24851	Módulo Iggy	modulo-iggy	publish	2023-02-09 15:28:42	2024-02-12 16:03:29	EOS-00-04-00	1088	1455	32139	
24856	Módulo Yety	modulo-yety	publish	2023-02-09 16:11:23	2023-02-09 16:56:08	EOS-00-05-00	1140	226	32140	
24871	SUBE Y BAJA DE MADERA NATURAL	sube-y-baja-de-madera-natural	publish	2023-02-09 16:42:43	2026-03-26 22:23:54	SUB-MA-01-00	0	233	24872	
24883	EJERCITADOR DE PIERNAS MEDIUM	ejercitador-de-piernas-medium	publish	2023-02-09 18:23:37	2026-03-26 22:24:18	EJE-EM-01-00	0	1434	24884	
24885	EJERCITADOR ABDOMINALES MEDIUM	ejercitador-abdominales-medium	publish	2023-02-09 18:28:42	2026-03-26 22:24:19	EJE-EM-02-00	0	1434	24886	
24887	EJERCITADOR ELIPTICA MEDIUM	ejercitador-eliptica-medium	publish	2023-02-09 18:31:27	2026-03-26 22:24:19	EJE-EM-03-00	0	1434	24888	
24889	EJERCITADOR CAMINADORA MEDIUM	ejercitador-caminadora-medium	publish	2023-02-09 18:35:29	2026-04-22 16:22:43	EJE-EM-04-00	0	1436	24890	
24891	EJERCITADOR POTRO MEDIUM	ejercitador-potro-medium	publish	2023-02-09 18:39:47	2026-04-22 16:22:42	EJE-EM-05-00	0	1434	24892	
24893	EJERCITADOR BARRAS PARALELAS MEDIUM	ejercitador-barras-paralelas-medium	publish	2023-02-09 18:43:15	2026-04-22 16:22:51	EJE-EM-06-00	0	1436	24894	
24895	EJERCITADOR BRAZOS Y MUÑECAS MEDIUM	ejercitador-brazos-y-munecas-medium	publish	2023-02-09 18:49:45	2026-03-26 22:24:20	EJE-EM-07-00	0	1436	24896	
24897	EJERCITADOR MOVIMIENTO DE CINTURA MEDIUM	ejercitador-movimiento-de-cintura-medium	publish	2023-02-09 18:55:35	2026-03-26 22:24:20	EJE-EM-08-00	0	1434	24898	
24899	EJERCITADOR SURFER MEDIUM	ejercitador-surfer-cintura-medium	publish	2023-02-09 18:59:56	2026-04-22 16:23:31	EJE-EM-09-00	0	1436	24900	
24901	EJERCITADOR DE BRAZO MEDIUM	ejercitador-de-brazo-medium	publish	2023-02-09 19:02:37	2026-04-22 16:23:22	EJE-EM-10-00	0	1436	24902	
25233	MODULO MADERA A	modulo-madera-a	publish	2023-03-07 16:46:51	2026-03-26 22:23:55	EOS-MA-01-00	1072	308	25234	25235
25243	Pixel Board	pixel-board	private	2023-03-07 17:33:35	2023-03-07 17:44:00	BOA-PT-01-00	0	285	25244	25245
28342	Ensueño	ensueno	publish	2024-02-19 19:09:53	2026-07-15 19:03:23	EOS-PR-34-20	1204	269	32685	32537
28365	Módulo temático jirafa	modulo-tematico-jirafa	publish	2024-02-19 19:15:39	2024-02-19 19:40:17	TEM-PL-15-20	1120	259	32520	32519,32518
28369	Módulo temático  Zebra	modulo-tematico-zebra	publish	2024-02-19 19:45:19	2026-07-15 19:07:11	TEM-PL-16-20	1101	271	32683	32522,32521
28389			draft	2024-02-21 14:44:54	2024-02-21 14:44:54		0	0		
28398	CUBO DE RETOS BAJOS	cubo-de-retos-bajos	publish	2024-02-21 15:07:52	2026-04-20 19:49:47	TRE-CU-12-00	2577	224	28350	
28399	Pasapies	pasapies	publish	2024-02-21 15:17:12	2024-02-21 15:17:13	PAS-PL-01-00	2035	224	32155	
28409	MONTABLE NESSY	montable-nessy	publish	2024-02-21 15:53:29	2026-03-26 22:23:51	IRE-PL-11-00	1530	223	28354	
28410	MONTABLE DINO	montable-dino	publish	2024-02-21 16:00:50	2026-03-26 22:23:51	IRE-PL-10-00	1530	223	28353	
28412	COLUMPIO DE MADERA	columpio-de-madera	publish	2024-02-21 16:08:39	2026-03-26 22:23:54	COL-MA-01-00	1744	223	28348	
28647	Ejercitador barras paralelas	ejercitador-barras-paralelas	private	2024-03-25 14:47:58	2024-03-25 14:47:58	EJE-BA-21-00	0	221	28648	
28651	GIMNASIO GRANDE DE BARRAS AL AIRE LIBRE	gimnasio-grande-de-barras-al-aire-libre	publish	2024-03-25 14:56:24	2026-03-26 22:24:25	EJE-ID-49-00	0	228	28652	
28654	Gimnasio mediano de barras al aire libre	gimnasio-mediano-de-barras-al-aire-libre	publish	2024-03-25 15:13:55	2024-03-25 15:13:55	EJE-ID-50-00	0	225	32176	
28664	PARED MILITAR	pared-militar	publish	2024-03-25 15:39:47	2026-03-26 22:24:23	EJE-ID-52-00	0	181	28665	
28674	EJERCITADOR BANCO ABDOMINAL HORIZONTAL	ejercitador-banco-abdominal-horizontal	publish	2024-03-25 16:12:16	2026-03-26 22:24:23	EJE-ID-05-01	0	225	28675	
28676	Ejercitador Banco Abdominal Inclinado	ejercitador-banco-abdominal-inclinado	publish	2024-03-25 16:16:23	2026-05-21 15:04:42	EJE-ID-06-00	0	224	32422	
28678	Grua Canina	grua-canina	publish	2024-03-25 16:19:24	2024-03-25 16:20:15	CAN-00-03-00	1050	184	32183	
29276	Pista de Skate ARC-6472	pista-de-skate-arc-6472	publish	2024-07-23 16:38:18	2024-07-23 16:41:24	ARC-6472	0	180	29277	
29280	Pista de Skate ARC-5911	pista-de-skate-arc-5911	publish	2024-07-23 16:49:28	2024-07-23 16:59:59	ARC-5911	0	179	29287	
29281	Speed ring	speed-ring	publish	2024-07-23 16:53:09	2024-07-23 16:53:50	ARCPT-01	0	112	29282	
29284	Triple Threat	triple-threat	publish	2024-07-23 16:56:49	2024-07-23 16:56:50	ARCPT-02	0	96	29285	
29373	BANCA GRAPA	banca-grapa	publish	2024-08-27 22:29:07	2026-03-26 22:24:14	CPL-124	0	273	29374	
29376	Banco Cubo		private	2024-08-27 22:34:21	2024-08-27 22:34:21		0	0		
29377	BANCA CUBO	banco-cubo	publish	2024-08-27 22:41:26	2026-03-26 22:24:14	CPL-224	0	224	29378	
29380	BANCA LINGOTE	banca-lingote	publish	2024-08-27 22:44:22	2026-03-26 22:24:14	CPL-324	0	202	29381	
29383	MESA DE AJEDREZ DE CONCRETO	mesa-de-ajedrez-de-concreto	publish	2024-08-27 22:48:09	2026-03-26 22:24:14	CPL-424	0	235	29384	
29757	GIMNASIO CALISTENIA C	gimnasio-calistenia-c	publish	2024-11-19 19:04:57	2026-03-26 22:24:25	CIR-00-14-00	122	148	29758	
30487	Twister inclusivo	twister-inclusivo	publish	2025-05-26 17:12:07	2025-05-26 17:12:08	KOM-COR203301-1101	0	0	30488	
30490	Spinner bowl	spinner-bowl	publish	2025-05-26 17:18:09	2025-05-26 17:18:10	KOM-ELE400024-3717F	0	0	30491	
30492	Carrusel inclusivo	carrusel-inclusivo	publish	2025-05-26 17:22:16	2025-05-26 17:22:16	KOM-PCM157-0205	0	0	30493	
30494	Carrusel 3 asientos	carrusel-3-asientos	publish	2025-05-26 17:32:35	2025-05-26 17:33:48	KOM-PCM153-0902	0	0	30495	
30496	Wehopper	wehopper	publish	2025-05-26 17:38:09	2025-05-26 17:38:10	KOM-PCM159-1001	0	0	30497	
30498	Columpio péndulo	columpio-pendulo	publish	2025-05-26 17:40:08	2025-05-26 17:40:09	KOM-M98401-1011	0	0	30499	
30500	Bloqx 5	bloqx-5	publish	2025-05-26 17:42:06	2025-05-26 17:42:06	KOM-BLX410501-3717	0	0	30501	
30502	Supernova	supernova	publish	2025-05-26 17:44:09	2025-05-26 17:44:09	KOM-GXY916021-3417	0	0	30503	
30504	Mega deck doble con torre	mega-deck-doble-con-torre	publish	2025-05-26 17:46:11	2025-05-26 17:46:12	KOM-PCM200432-0901	0	0	30505	
30506	Domo sensorial	cupula-sensorial	publish	2025-05-26 17:48:30	2025-06-19 17:00:56	KOM-CRP812001-0404	0	0	30507	
30508	Mariposa, physical	mariposa-physical	publish	2025-05-26 17:50:37	2025-05-26 17:50:40	KOM-COR175101-0403	0	0	30509	
30510	Domo explorer	cupula-explorer	publish	2025-05-26 18:13:56	2025-06-19 17:01:53	KOM-CRP812501-0404	0	0	30511	
30513	Mini cúpula con tobogan	mini-cupula-con-tobogan	publish	2025-05-26 18:25:28	2025-05-26 18:25:30	KOM-CRP810201-0903	0	0	30514	
30515	Giant palacio l+xl & torre mediana	giant-palacio-lxl-torre-mediana	publish	2025-05-26 18:27:06	2025-05-26 18:27:06	KOM-PCT310321-0901	0	0	30516	
30517	El castillo de la bruja	el-castillo-de-la-bruja	publish	2025-05-26 18:28:59	2025-05-26 18:28:59	KOM-NRO2008-1001	0	0	30518	
30519	Cupula jungla	cupula-jungla	publish	2025-05-26 18:30:49	2025-05-26 18:30:50	KOM-NRO836-1201	0	0	30520	
30521	Castillo con torre de vigía	castillo-con-torre-de-vigia	publish	2025-05-26 18:32:36	2025-05-26 18:32:37	KOM-PCM112821-0901	0	0	30522	
30523	Barco man-o-war	barco-man-o-war	publish	2025-05-26 18:34:42	2025-05-26 18:34:43	KOM-PCM113221-0901	0	0	30524	
30525	Cuatro torres con tobogan de tubo	cuatro-torres-con-tobogan-de-tubo	publish	2025-05-26 18:36:34	2025-05-26 18:36:35	KOM-KPL400722-0902	0	0	30526	
30527	Torre de juego con rampa	torre-de-juego-con-rampa	publish	2025-05-26 18:38:31	2025-05-26 18:38:32	KOM-PCM103031-0901	0	0	30528	
30529	Duo climber	duo-climber	publish	2025-05-26 18:41:15	2025-05-26 18:41:16	KOM-PCM81121-0950	0	0	30530	
30532	Torre de los magos doble	torre-de-los-magos-doble	publish	2025-05-26 19:06:44	2025-05-26 19:06:45	KOM-NRO2005-1001	0	0	30533	
30534	Barco explorador mediano	barco-explorador-mediano	publish	2025-05-26 19:28:55	2025-05-26 19:28:56	KOM-NRO542-1021	0	0	30535	
30536	Parcour 9	parcour-9	publish	2025-05-26 20:53:22	2025-05-26 20:53:23	KOM-NRO854-1001	0	0	30538	
30539	Parcour 6	parcour-6	publish	2025-05-26 20:54:56	2025-05-26 20:54:56	KOM-NRO865-1001	0	0	30540	
30541	Buscacaminos	buscacaminos	publish	2025-05-26 20:56:43	2025-05-26 20:57:26	KOM-PCE305121-0603	0	0	30542	
30543	Columpio nido 360	columpio-nido-360	publish	2025-05-26 20:59:39	2025-05-26 20:59:40	KOM-M98301-1009	0	0	30544	
30545	Combi 1 cross training	combi-1-cross-training	publish	2025-05-26 21:03:37	2025-06-03 14:04:44	KOM-FAZ20100-0900	0	0	30546	
30547	Prensa de piernas	prensa-de-piernas	publish	2025-05-26 21:23:57	2025-05-26 21:23:57	KOM-FAZ60300-0001	0	0	30549	
30550	Prensa de pecho	prensa-de-pecho	publish	2025-05-26 21:26:25	2025-05-26 21:26:27	KOM-FAZ60100-0001	0	0	30551	
30552	Banco de abdominales	banco-de-abdominales	publish	2025-05-26 21:29:03	2025-05-26 21:29:03	KOM-FAZ60600-0001	0	0	30553	
30554	Bicicleta elíptica	bicicleta-eliptica	publish	2025-05-26 21:30:50	2025-05-26 21:30:51	KOM-FAZ52100-0801	0	0	30555	
30556	Jalón para espalda	jalon-para-espalda	publish	2025-05-26 21:32:54	2025-05-26 21:32:55	KOM-FAZ60200-0001	0	0	30557	
30558	Prensa de hombros	prensa-de-hombros	publish	2025-05-26 21:36:19	2025-05-26 21:36:20	KOM-FAZ60400-0001	0	0	30559	
30560	Remo horizontal	remo-horizontal	publish	2025-05-26 21:38:49	2025-05-26 21:39:41	KOM-FAZ60500-0001	0	0	30561	
30562	Hiperextensor lumbar	hiperextensor-lumbar	publish	2025-05-26 21:41:20	2025-05-26 21:41:22	KOM-FAZ60700-0001	0	0	30563	
30564	Bicicleta de ciudad	bicicleta-de-ciudad	publish	2025-05-26 21:43:11	2025-05-26 21:44:27	KOM-FAZ50100-0801	0	0	30565	
30731	Módulo Freya	modulo-freya	publish	2025-07-07 18:01:48	2025-07-07 18:10:16	MDA-PL-01-00	1399	227	32157	30733
30734	Módulo Magni	modulo-magni	publish	2025-07-07 19:18:07	2025-07-07 19:19:47	MDA-PL-02-00	1396	228	32156	30736
31943	Juego Musical B01	juego-musical-b01	publish	2026-02-20 16:01:28	2026-03-11 18:17:12	MUS-CV-03-00	0	0	31944	
31946	Juego Musical PE-D01-A	juego-musical-pe-d01-a	publish	2026-02-20 17:01:00	2026-03-11 18:17:05	MUS-CV-02-00	0	0	31947	
31948	MÓDULO 047A	modulo-047a	publish	2026-02-20 17:21:21	2026-03-23 21:36:42	ZHEJU-047A	0	0	31950	
31951	MÓDULO BRITANIA GRIS	modulo-britania-gris	publish	2026-02-20 17:30:26	2026-03-23 21:36:42	WH-BRITANIA-G 	0	0	31952	
31953	MÓDULO BARCO PIRATA	modulo-barco-pirata	publish	2026-02-20 17:34:44	2026-03-23 21:36:42	WH-BARCOP	0	0	31955	
31956	MÓDULO PARMA	modulo-parma	publish	2026-02-20 17:39:02	2026-03-23 22:48:44	WH-PARMA	0	0	31957	
31958	MÓDULO BARCELONA	modulo-barcelona	publish	2026-02-20 18:08:42	2026-03-23 22:48:44	WH-BARCELONA-GR	0	0	31959	
31960	MÓDULO 125A	modulo-125a	publish	2026-02-20 18:12:57	2026-03-23 21:36:42	ZHEJU-125A	0	0	31961	
32083	Módulo Tan	modulo-tan	publish	2026-03-25 18:49:46	2026-03-25 18:49:46	WH-TAN	252	0	32084	
32088	Montable Surfboard	montable-surfboard	publish	2026-03-25 18:53:15	2026-03-25 18:53:15	WH-IRE07	0	0	32085	
32089	EJERCITADOR CINTURA Y ESCALERAS OK	cintura-y-escalera	publish	2026-03-25 18:56:13	2026-04-13 17:05:08	OKOK-N01	296	0	32086	
32090	Taiji Pushing	taiji-pushing	publish	2026-03-25 18:58:06	2026-03-25 18:58:06	OKST-T01X	0	0	32087	
32097	GIRATORIO ODÍN	giratorio-odin	publish	2026-03-26 22:29:08	2026-03-26 22:30:20	GIR-PL-03-00	133	175	32098	
32099	GIRATORIO SAGA	giratorio-saga	publish	2026-03-26 22:29:09	2026-03-26 22:30:20	GIR-PL-04-00	159	177	32100	
32101	MESA CIRCULAR PARA ARBOL	mesa-circular-para-arbol	publish	2026-03-26 22:29:09	2026-03-26 22:30:21	MES-MA-01-00	365	183	32102	
32103	MESAPICNIC CHESTER	mesapicnic-chester	publish	2026-03-26 22:29:10	2026-03-26 22:30:22	MES-PM-03-00	238	136	32104	
32105	MESA PICNIC TRIX	mesa-picnic-trix	publish	2026-03-26 22:29:11	2026-03-26 22:30:21	MES-LP-07-00	0	101	32106	
32107	MESA MOEBIUS CON COLUMPIOS EN PLASTIMADERA	mesa-moebius-con-columpios-en-plastimadera	publish	2026-03-26 22:29:11	2026-03-26 22:30:20	MES-LP-04-01	69	105	32108	
32109	APARCABICICLETAS RUDY	aparcabicicletas-rudy	publish	2026-03-26 22:29:12	2026-03-26 22:30:19	APA-00-13-00	256	111	32110	
32111	PARABUS ZAMBA	parabus-zamba	publish	2026-03-26 22:29:12	2026-03-26 22:30:19	BUS-00-02-00	208	148	32112	
32113	LUMINARIA NAVAL 2.20	luminaria-naval-2-20	publish	2026-03-26 22:29:13	2026-03-26 22:30:22	MOB-CV-12	0	252	32114	
32115	LUMINARIA VELA 2.20	luminaria-vela-2-20	publish	2026-03-26 22:29:14	2026-03-26 22:30:22	PIL-CV-01-00	0	252	32116	
32117	LUMINARIA VELA 2.60	luminaria-vela-2-60	publish	2026-03-26 22:29:14	2026-03-26 22:30:22	PIL-CV-02-00	0	252	32118	
32119	TIROLESA	tirolesa	publish	2026-03-26 22:33:10	2026-03-26 22:35:10	TIR-00-01-00	116	187	32120	
32121	MODULO DE MADERA BASICO	modulo-de-madera-basico	publish	2026-03-26 22:33:12	2026-03-26 22:35:11	EOS-MA-03-00	127	154	32122	
32123	CAÑON DE AGUA	canon-de-agua	publish	2026-03-26 22:33:14	2026-03-26 22:33:14	JAI-219	0	0	32124	
32125	CUBETAS DE VOLTEO	cubetas-de-volteo	publish	2026-03-26 22:33:15	2026-03-26 22:33:15	JAI-319	0	0	32126	
32127	TOP-IT-TOPE DE CONTENSION	top-it-tope-de-contension	publish	2026-03-26 22:33:16	2026-03-26 22:35:12	LEPDM-AMA	197	90	32128	
32129	TARDO MODULAR	tardo-modular	publish	2026-03-26 22:33:18	2026-03-26 22:35:13	LETDM-AMA	197	92	32130	
32131	TARDO CABECERO MACHO	tardo-cabecero-macho	publish	2026-03-26 22:33:19	2026-03-26 22:35:14	LEPDM-MAC	197	92	32132	
32133	TARDO CABECERO HEMBRA	tardo-cabecero-hembra	publish	2026-03-26 22:33:20	2026-03-26 22:35:15	LEPDM-HEM	197	92	32134	
32204	EJERCITADOR POTRO	potro-raider	publish	2026-03-31 19:00:51	2026-04-13 17:04:30	OKST-J02X	357	0	32207	
32209	EJERCITADOR SURFER OK DOBLE	surfeando	publish	2026-03-31 19:03:15	2026-04-13 17:04:39	OKST-C01X	292	0	32208	
32210	EJERCITADOR BRAZOS OK DOBLE	ejercitador-de-brazo	publish	2026-03-31 19:07:20	2026-04-13 17:04:50	OKST-Z04X	290	0	32205	
32212	EJERCITADOR DE PECHO OK DOBLE	ejercitador-de-pecho	publish	2026-03-31 19:09:39	2026-04-13 17:05:00	OKST-Z03X	293	0	32206	
32216	BARRAS PARALELAS	barras-paralelas	publish	2026-03-31 19:55:57	2026-03-31 19:55:57	OKST-S03X-VI	0	0	30093	
32224	CAMINADORA	caminadora	publish	2026-03-31 20:03:40	2026-03-31 20:03:40	OKST-M04X-VI	0	0	30085	
32225	SURFEANDO	surfeando-2	publish	2026-03-31 20:06:55	2026-03-31 20:06:55	OKST-C01X-VI	0	0	30090	
32226	EJERCITADOR DE PECHO	ejercitador-de-pecho-2	publish	2026-03-31 20:09:00	2026-03-31 20:09:01	OKST-Z03X-VI	0	0	30087	
32263	EJERCITADOR CAMINADORA OK	ejercitador-caminadora-ok	publish	2026-04-20 19:49:11	2026-04-20 19:49:11	OKST-M04X	295	0	32361	
32264	EJERCITADO REMADORA OK	ejercitado-remadora-ok	publish	2026-04-20 19:48:48	2026-04-20 19:48:48	OKOK-H01	294	0	32358	
32265	EJERCITADOR ELIPTICA OK	ejercitador-eliptica-ok	publish	2026-04-20 19:49:23	2026-04-20 19:49:23	OKST-T08X	291	0	32363	
32266	EJERCITADOR BICICLETA OK	ejercitador-bicicleta-ok	publish	2026-04-20 19:48:56	2026-04-20 19:48:56	OKOK-Z08A	294	0	32359	
32267	EJERCITADOR ABDOMINALES OK DOBLE	ejercitador-abdominales-ok-doble	publish	2026-04-20 19:49:05	2026-04-20 19:49:05	OKST-F01X	295	0	32360	
32268	EJERCITADOR MOVIMIENTO DE CINTURA TRIPLE	ejercitador-movimiento-de-cintura-triple	publish	2026-04-20 19:49:41	2026-04-20 19:49:41	OKST-Z05X	295	0	32365	
32269	EJERCITADOR DE PIERNAS OK DOBLE	ejercitador-de-piernas-ok-doble	publish	2026-04-20 19:49:34	2026-04-20 19:49:34	OKST-Z01X	295	0	32364	
32270	EJERCITADOR BARRAS PARALELAS OK DOBLE	ejercitador-barras-paralelas-ok-doble	publish	2026-04-20 19:49:18	2026-04-20 19:49:18	OKST-S03X	291	0	32362	
32271	PANEL CUENTA CONMIGO	panel-cuenta-conmigo	publish	2026-04-20 19:47:33	2026-04-20 19:47:33	EDU-PL-01-00	273	0	32345	
32272	PANEL CUENTA FICHAS (1-5)	panel-cuenta-fichas-1-5	publish	2026-04-20 19:47:39	2026-04-20 19:47:39	EDU-PL-02-00	275	0	32346	
32273	PANEL CUENTA FICHA (6-10)	panel-cuenta-ficha-6-10	publish	2026-04-20 19:47:47	2026-04-20 19:47:47	EDU-PL-03-00	275	0	32347	
32274	PANEL CUENTA FICHA (0-5)	panel-cuenta-ficha-0-5	publish	2026-04-20 19:47:56	2026-04-20 19:47:56	EDU-PL-04-00	275	0	32348	
32275	PANEL DELETREA	panel-deletrea	publish	2026-04-20 19:48:09	2026-04-20 19:48:09	EDU-PL-06-00	274	0	32350	
32276	PANEL CREA PALABRAS	panel-crea-palabras	publish	2026-04-20 19:48:17	2026-04-20 19:48:17	EDU-PL-07-00	274	0	32351	
32277	MODULO D_LETREA	modulo-d_letrea	publish	2026-04-20 19:48:24	2026-04-20 19:48:24	EDU-PL-08-00	275	0	32352	
32278	MODULO OPERACIONES	modulo-operaciones	publish	2026-04-20 19:48:03	2026-04-20 19:48:03	EDU-PL-05-00	275	0	32349	
